time_period,time_identifier,geographic_level,country_code,country_name,version,characteristic_type,characteristic_value,subjects,KS2_Prior,num_U,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_X,All_Grades,perc_U,perc_1,perc_2,perc_3,perc_4,perc_5,perc_6,perc_7,perc_8,perc_9
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Other Sciences,Less than 80,0,3,2,0,0,1,1,0,0,0,0,7,0,42.9,28.6,0,0,14.3,14.3,0,0,0
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Other Sciences,80 - 89.5,0,1,6,1,1,3,1,0,0,0,0,13,0,7.7,46.2,7.7,7.7,23.1,7.7,0,0,0
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Other Sciences,90 - 95.5,0,4,9,11,18,3,2,2,1,1,0,51,0,7.8,17.6,21.6,35.3,5.9,3.9,3.9,2,2
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Other Sciences,96 - 99.5,0,2,11,11,20,12,13,2,3,0,0,74,0,2.7,14.9,14.9,27,16.2,17.6,2.7,4.1,0
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Other Sciences,100 - 102,2,0,5,13,24,20,16,15,3,0,0,98,2,0,5.1,13.3,24.5,20.4,16.3,15.3,3.1,0
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Other Sciences,102.5 - 104.5,0,1,9,7,17,36,38,19,10,8,0,145,0,0.7,6.2,4.8,11.7,24.8,26.2,13.1,6.9,5.5
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Other Sciences,105 - 107,0,3,4,7,14,36,50,41,25,11,0,191,0,1.6,2.1,3.7,7.3,18.8,26.2,21.5,13.1,5.8
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Other Sciences,107.5 - 109.5,0,0,2,11,14,34,33,44,60,24,1,223,0,0,0.9,5,6.3,15.3,14.9,19.8,27,10.8
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Other Sciences,110 - 113,0,0,2,7,10,29,48,93,91,75,0,355,0,0,0.6,2,2.8,8.2,13.5,26.2,25.6,21.1
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Other Sciences,113.5 - 116.5,0,0,0,3,7,16,33,64,79,79,0,281,0,0,0,1.1,2.5,5.7,11.7,22.8,28.1,28.1
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Other Sciences,117 - 120,0,0,0,0,2,1,9,15,22,57,0,106,0,0,0,0,1.9,0.9,8.5,14.2,20.8,53.8
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Performing Arts,Less than 80,10,22,41,39,28,15,5,4,1,1,0,166,6,13.3,24.7,23.5,16.9,9,3,2.4,0.6,0.6
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Performing Arts,80 - 89.5,27,68,163,248,235,92,40,12,4,5,5,899,3,7.6,18.2,27.7,26.3,10.3,4.5,1.3,0.4,0.6
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Performing Arts,90 - 95.5,43,103,290,611,771,545,340,139,55,25,5,2927,1.5,3.5,9.9,20.9,26.4,18.7,11.6,4.8,1.9,0.9
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Performing Arts,96 - 99.5,32,89,252,616,1058,1132,893,442,236,96,8,4854,0.7,1.8,5.2,12.7,21.8,23.4,18.4,9.1,4.9,2
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Performing Arts,100 - 102,33,54,151,429,805,1064,1043,616,399,181,4,4779,0.7,1.1,3.2,9,16.9,22.3,21.8,12.9,8.4,3.8
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Performing Arts,102.5 - 104.5,17,40,123,331,676,1093,1385,912,609,361,4,5551,0.3,0.7,2.2,6,12.2,19.7,25,16.4,11,6.5
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Performing Arts,105 - 107,10,25,88,237,496,863,1306,1051,906,607,5,5594,0.2,0.4,1.6,4.2,8.9,15.4,23.4,18.8,16.2,10.9
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Performing Arts,107.5 - 109.5,4,16,33,119,289,562,1039,1091,990,739,4,4886,0.1,0.3,0.7,2.4,5.9,11.5,21.3,22.3,20.3,15.1
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Performing Arts,110 - 113,4,1,21,51,152,347,811,1077,1237,1170,0,4871,0.1,0,0.4,1,3.1,7.1,16.6,22.1,25.4,24
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Performing Arts,113.5 - 116.5,0,0,5,10,35,97,238,410,631,907,2,2335,0,0,0.2,0.4,1.5,4.2,10.2,17.6,27,38.9
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Performing Arts,117 - 120,0,1,1,0,6,13,29,74,145,235,1,505,0,0.2,0.2,0,1.2,2.6,5.8,14.7,28.8,46.6
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Photography,Less than 80,1,9,24,59,76,32,23,15,5,1,3,248,0.4,3.7,9.8,24.1,31,13.1,9.4,6.1,2,0.4
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Photography,80 - 89.5,8,33,89,228,359,270,136,52,16,7,3,1201,0.7,2.8,7.4,19,30,22.5,11.4,4.3,1.3,0.6
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Photography,90 - 95.5,12,55,153,436,892,825,519,249,108,51,14,3314,0.4,1.7,4.6,13.2,27,25,15.7,7.5,3.3,1.5
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Photography,96 - 99.5,15,43,155,400,938,1149,906,519,230,93,15,4463,0.3,1,3.5,9,21.1,25.8,20.4,11.7,5.2,2.1
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Photography,100 - 102,6,35,87,276,638,912,878,501,273,162,4,3772,0.2,0.9,2.3,7.3,16.9,24.2,23.3,13.3,7.2,4.3
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Photography,102.5 - 104.5,5,25,85,229,511,846,900,642,358,194,5,3800,0.1,0.7,2.2,6,13.5,22.3,23.7,16.9,9.4,5.1
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Photography,105 - 107,3,20,58,143,373,664,770,631,404,254,6,3326,0.1,0.6,1.7,4.3,11.2,20,23.2,19,12.2,7.7
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Photography,107.5 - 109.5,5,10,27,68,184,350,533,544,368,263,5,2357,0.2,0.4,1.1,2.9,7.8,14.9,22.7,23.1,15.6,11.2
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Photography,110 - 113,0,2,13,28,116,177,349,405,314,248,4,1656,0,0.1,0.8,1.7,7,10.7,21.1,24.5,19,15
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Photography,113.5 - 116.5,0,1,3,4,18,37,88,140,150,126,0,567,0,0.2,0.5,0.7,3.2,6.5,15.5,24.7,26.5,22.2
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Photography,117 - 120,1,1,1,1,2,7,11,23,22,27,2,98,1,1,1,1,2.1,7.3,11.5,24,22.9,28.1
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Physical Education,Less than 80,3,16,23,20,3,4,4,1,0,0,1,75,4.1,21.6,31.1,27,4.1,5.4,5.4,1.4,0,0
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Physical Education,80 - 89.5,8,38,170,223,109,50,18,4,3,0,4,627,1.3,6.1,27.3,35.8,17.5,8,2.9,0.6,0.5,0
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Physical Education,90 - 95.5,9,85,360,883,819,551,269,99,46,11,1,3133,0.3,2.7,11.5,28.2,26.1,17.6,8.6,3.2,1.5,0.4
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Physical Education,96 - 99.5,10,48,278,1054,1485,1428,980,439,162,64,8,5956,0.2,0.8,4.7,17.7,25,24,16.5,7.4,2.7,1.1
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Physical Education,100 - 102,4,29,162,777,1298,1684,1401,780,400,195,3,6733,0.1,0.4,2.4,11.5,19.3,25,20.8,11.6,5.9,2.9
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Physical Education,102.5 - 104.5,6,18,115,567,1181,1875,2024,1351,878,436,6,8457,0.1,0.2,1.4,6.7,14,22.2,23.9,16,10.4,5.2
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Physical Education,105 - 107,4,12,68,357,820,1520,2072,1834,1230,831,4,8752,0,0.1,0.8,4.1,9.4,17.4,23.7,21,14.1,9.5
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Physical Education,107.5 - 109.5,1,3,25,169,473,954,1600,1719,1446,1192,2,7584,0,0,0.3,2.2,6.2,12.6,21.1,22.7,19.1,15.7
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Physical Education,110 - 113,3,2,17,76,225,600,1090,1654,1687,1817,2,7173,0,0,0.2,1.1,3.1,8.4,15.2,23.1,23.5,25.3
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Physical Education,113.5 - 116.5,0,1,3,10,25,127,261,560,783,1239,0,3009,0,0,0.1,0.3,0.8,4.2,8.7,18.6,26,41.2
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Physical Education,117 - 120,0,0,0,0,6,11,38,77,158,368,0,658,0,0,0,0,0.9,1.7,5.8,11.7,24,55.9
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Physics,Less than 80,2,13,20,13,19,13,8,12,6,3,0,109,1.8,11.9,18.3,11.9,17.4,11.9,7.3,11,5.5,2.8
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Physics,80 - 89.5,7,67,123,98,46,19,9,11,5,3,1,389,1.8,17.3,31.7,25.3,11.9,4.9,2.3,2.8,1.3,0.8
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Physics,90 - 95.5,10,77,267,448,440,281,147,78,48,16,0,1812,0.6,4.2,14.7,24.7,24.3,15.5,8.1,4.3,2.6,0.9
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Physics,96 - 99.5,13,65,232,691,1213,1132,742,384,194,96,6,4768,0.3,1.4,4.9,14.5,25.5,23.8,15.6,8.1,4.1,2
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Physics,100 - 102,13,27,115,601,1442,1923,1528,1020,500,234,4,7407,0.2,0.4,1.6,8.1,19.5,26,20.6,13.8,6.8,3.2
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Physics,102.5 - 104.5,11,21,92,498,1858,3294,3497,2414,1343,596,5,13629,0.1,0.2,0.7,3.7,13.6,24.2,25.7,17.7,9.9,4.4
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Physics,105 - 107,11,13,65,352,1781,3975,5127,4411,2836,1348,6,19925,0.1,0.1,0.3,1.8,8.9,20,25.7,22.1,14.2,6.8
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Physics,107.5 - 109.5,8,10,30,200,1098,3274,5605,5990,4650,2817,3,23685,0,0,0.1,0.8,4.6,13.8,23.7,25.3,19.6,11.9
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Physics,110 - 113,7,1,8,92,669,2337,5242,7257,7481,6277,4,29375,0,0,0,0.3,2.3,8,17.8,24.7,25.5,21.4
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Physics,113.5 - 116.5,4,1,4,18,112,535,1591,3086,4721,6513,2,16587,0,0,0,0.1,0.7,3.2,9.6,18.6,28.5,39.3
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Physics,117 - 120,0,0,0,0,8,49,164,442,1048,2821,0,4532,0,0,0,0,0.2,1.1,3.6,9.8,23.1,62.2
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Psychology,Less than 80,0,2,1,3,0,1,0,0,0,2,0,9,0,22.2,11.1,33.3,0,11.1,0,0,0,22.2
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Psychology,80 - 89.5,8,26,19,19,12,3,1,1,0,0,1,90,9,29.2,21.3,21.3,13.5,3.4,1.1,1.1,0,0
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Psychology,90 - 95.5,12,60,115,118,105,43,27,11,8,2,1,502,2.4,12,23,23.6,21,8.6,5.4,2.2,1.6,0.4
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Psychology,96 - 99.5,10,40,114,204,247,191,112,67,22,11,6,1024,1,3.9,11.2,20,24.3,18.8,11,6.6,2.2,1.1
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Psychology,100 - 102,11,28,75,208,246,228,209,129,74,24,4,1236,0.9,2.3,6.1,16.9,20,18.5,17,10.5,6,1.9
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Psychology,102.5 - 104.5,11,24,84,189,284,303,313,219,113,64,3,1607,0.7,1.5,5.2,11.8,17.7,18.9,19.5,13.7,7,4
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Psychology,105 - 107,3,12,48,114,244,319,370,317,235,118,5,1785,0.2,0.7,2.7,6.4,13.7,17.9,20.8,17.8,13.2,6.6
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Psychology,107.5 - 109.5,4,4,17,73,163,214,340,333,289,234,2,1673,0.2,0.2,1,4.4,9.8,12.8,20.3,19.9,17.3,14
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Psychology,110 - 113,2,2,9,39,76,149,246,317,354,359,2,1555,0.1,0.1,0.6,2.5,4.9,9.6,15.8,20.4,22.8,23.1
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Psychology,113.5 - 116.5,1,0,1,4,22,29,71,113,177,280,2,700,0.1,0,0.1,0.6,3.2,4.2,10.2,16.2,25.4,40.1
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Psychology,117 - 120,0,0,1,0,1,2,12,24,39,96,0,175,0,0,0.6,0,0.6,1.1,6.9,13.7,22.3,54.9
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Religious Studies,Less than 80,49,147,175,143,80,50,27,16,10,6,3,706,7,20.9,24.9,20.3,11.4,7.1,3.8,2.3,1.4,0.9
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Religious Studies,80 - 89.5,111,497,830,886,510,245,111,37,16,6,28,3277,3.4,15.3,25.5,27.3,15.7,7.5,3.4,1.1,0.5,0.2
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Religious Studies,90 - 95.5,227,827,1763,2777,2556,1781,1000,420,195,54,38,11638,2,7.1,15.2,23.9,22,15.4,8.6,3.6,1.7,0.5
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Religious Studies,96 - 99.5,222,712,1727,3252,4249,3715,2826,1506,723,274,27,19233,1.2,3.7,9,16.9,22.1,19.3,14.7,7.8,3.8,1.4
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Religious Studies,100 - 102,138,431,1055,2209,3523,4036,3586,2342,1262,539,21,19142,0.7,2.3,5.5,11.6,18.4,21.1,18.8,12.2,6.6,2.8
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Religious Studies,102.5 - 104.5,106,334,804,1959,3362,4458,4846,3628,2387,1239,27,23150,0.5,1.4,3.5,8.5,14.5,19.3,21,15.7,10.3,5.4
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Religious Studies,105 - 107,86,219,467,1304,2513,3806,4867,4329,3385,1976,19,22971,0.4,1,2,5.7,10.9,16.6,21.2,18.9,14.7,8.6
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Religious Studies,107.5 - 109.5,32,92,241,668,1380,2499,3963,4416,3924,2865,14,20094,0.2,0.5,1.2,3.3,6.9,12.4,19.7,22,19.5,14.3
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Religious Studies,110 - 113,24,40,130,337,755,1566,2942,4282,4788,4738,15,19617,0.1,0.2,0.7,1.7,3.9,8,15,21.8,24.4,24.2
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Religious Studies,113.5 - 116.5,6,8,23,66,152,361,902,1545,2608,3716,5,9392,0.1,0.1,0.2,0.7,1.6,3.8,9.6,16.5,27.8,39.6
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Religious Studies,117 - 120,0,1,3,9,24,56,124,256,540,1291,1,2305,0,0,0.1,0.4,1,2.4,5.4,11.1,23.4,56
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Sociology,Less than 80,1,10,5,8,6,3,2,1,1,0,0,37,2.7,27,13.5,21.6,16.2,8.1,5.4,2.7,2.7,0
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Sociology,80 - 89.5,10,40,68,69,29,13,12,3,0,0,4,248,4.1,16.4,27.9,28.3,11.9,5.3,4.9,1.2,0,0
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Sociology,90 - 95.5,23,99,213,323,294,178,98,44,18,6,3,1299,1.8,7.6,16.4,24.9,22.7,13.7,7.6,3.4,1.4,0.5
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Sociology,96 - 99.5,13,74,218,435,517,436,311,152,79,33,4,2272,0.6,3.3,9.6,19.2,22.8,19.2,13.7,6.7,3.5,1.5
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Sociology,100 - 102,11,41,128,305,474,499,425,251,149,67,1,2351,0.5,1.7,5.4,13,20.2,21.2,18.1,10.7,6.3,2.9
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Sociology,102.5 - 104.5,13,26,113,219,438,553,575,400,253,131,5,2726,0.5,1,4.2,8,16.1,20.3,21.1,14.7,9.3,4.8
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Sociology,105 - 107,4,23,51,179,312,435,540,464,313,249,3,2573,0.2,0.9,2,7,12.1,16.9,21,18.1,12.2,9.7
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Sociology,107.5 - 109.5,3,13,13,78,130,280,421,432,362,314,0,2046,0.1,0.6,0.6,3.8,6.4,13.7,20.6,21.1,17.7,15.3
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Sociology,110 - 113,2,1,6,27,80,127,244,386,393,414,2,1682,0.1,0.1,0.4,1.6,4.8,7.6,14.5,23,23.4,24.6
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Sociology,113.5 - 116.5,0,1,0,8,12,33,72,111,161,269,2,669,0,0.1,0,1.2,1.8,4.9,10.8,16.6,24.1,40.3
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Sociology,117 - 120,0,0,1,1,0,1,9,17,26,75,0,130,0,0,0.8,0.8,0,0.8,6.9,13.1,20,57.7
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Spanish,Less than 80,5,5,22,31,15,22,17,17,18,31,2,185,2.7,2.7,12,16.9,8.2,12,9.3,9.3,9.8,16.9
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Spanish,80 - 89.5,16,70,144,139,101,57,22,28,34,29,8,648,2.5,10.9,22.5,21.7,15.8,8.9,3.4,4.4,5.3,4.5
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Spanish,90 - 95.5,35,163,465,822,759,493,117,129,129,119,9,3240,1.1,5,14.4,25.4,23.5,15.3,3.6,4,4,3.7
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Spanish,96 - 99.5,34,179,624,1506,1805,1536,395,347,214,196,19,6855,0.5,2.6,9.1,22,26.4,22.5,5.8,5.1,3.1,2.9
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Spanish,100 - 102,38,130,492,1490,2138,2217,683,539,295,254,18,8294,0.5,1.6,5.9,18,25.8,26.8,8.3,6.5,3.6,3.1
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Spanish,102.5 - 104.5,37,117,444,1516,2473,3198,1408,1044,578,439,21,11275,0.3,1,3.9,13.5,22,28.4,12.5,9.3,5.1,3.9
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Spanish,105 - 107,29,66,335,1093,2246,3449,1980,1693,1032,591,22,12536,0.2,0.5,2.7,8.7,17.9,27.6,15.8,13.5,8.2,4.7
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Spanish,107.5 - 109.5,19,47,189,632,1584,2783,2153,2321,1459,920,12,12119,0.2,0.4,1.6,5.2,13.1,23,17.8,19.2,12.1,7.6
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Spanish,110 - 113,10,17,104,400,950,2152,2108,2778,2375,1659,12,12565,0.1,0.1,0.8,3.2,7.6,17.1,16.8,22.1,18.9,13.2
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Spanish,113.5 - 116.5,0,4,20,76,214,610,854,1387,1622,1643,3,6433,0,0.1,0.3,1.2,3.3,9.5,13.3,21.6,25.2,25.6
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Spanish,117 - 120,0,1,2,4,21,68,117,263,424,665,0,1565,0,0.1,0.1,0.3,1.3,4.3,7.5,16.8,27.1,42.5
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Statistics,Less than 80,3,14,15,10,2,2,2,2,3,0,0,53,5.7,26.4,28.3,18.9,3.8,3.8,3.8,3.8,5.7,0
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Statistics,80 - 89.5,5,49,70,59,34,10,6,1,1,0,1,236,2.1,20.9,29.8,25.1,14.5,4.3,2.6,0.4,0.4,0
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Statistics,90 - 95.5,5,39,174,239,247,113,22,13,4,0,5,861,0.6,4.6,20.3,27.9,28.9,13.2,2.6,1.5,0.5,0
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Statistics,96 - 99.5,6,33,129,331,438,307,99,46,20,1,5,1415,0.4,2.3,9.1,23.5,31.1,21.8,7,3.3,1.4,0.1
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Statistics,100 - 102,3,23,69,239,468,447,174,92,44,11,7,1577,0.2,1.5,4.4,15.2,29.8,28.5,11.1,5.9,2.8,0.7
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Statistics,102.5 - 104.5,6,7,49,153,524,605,383,213,81,27,8,2056,0.3,0.3,2.4,7.5,25.6,29.5,18.7,10.4,4,1.3
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Statistics,105 - 107,4,6,15,105,367,639,546,361,214,91,5,2353,0.2,0.3,0.6,4.5,15.6,27.2,23.3,15.4,9.1,3.9
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Statistics,107.5 - 109.5,2,4,6,45,216,480,551,510,285,154,4,2257,0.1,0.2,0.3,2,9.6,21.3,24.5,22.6,12.6,6.8
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Statistics,110 - 113,2,0,2,14,86,278,470,572,553,365,4,2346,0.1,0,0.1,0.6,3.7,11.9,20.1,24.4,23.6,15.6
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Statistics,113.5 - 116.5,0,0,0,3,11,70,129,259,359,366,1,1198,0,0,0,0.3,0.9,5.8,10.8,21.6,30,30.6
202021,Academic year,National,E92000001,England,Final,Disadvantage,Non Disadvantaged Pupils,Statistics,117 - 120,0,0,1,0,2,4,16,35,60,162,0,280,0,0,0.4,0,0.7,1.4,5.7,12.5,21.4,57.9
202021,Academic year,National,E92000001,England,Final,EAL,EAL Pupils,Ancient Languages,80 - 89.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100,0,0,0,0,0,0
202021,Academic year,National,E92000001,England,Final,EAL,EAL Pupils,Ancient Languages,90 - 95.5,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,66.7,0,33.3,0,0,0
202021,Academic year,National,E92000001,England,Final,EAL,EAL Pupils,Ancient Languages,100 - 102,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,50,0,50,0
202021,Academic year,National,E92000001,England,Final,EAL,EAL Pupils,Ancient Languages,102.5 - 104.5,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,33.3,0,0,66.7,0
