"time_period","time_identifier","geographic_level","country_code","country_name","version","characteristic_type","characteristic_value","subjects","KS2_Prior","num_U","num_1","num_2","num_3","num_4","num_5","num_6","num_7","num_8","num_9","num_X","num_covid_impacted","all_grades","perc_1","perc_2","perc_3","perc_4","perc_5","perc_6","perc_7","perc_8","perc_9","perc_U","perc_X","per_covid_impacted"
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Computer Science","102.5 - 104.5",89,315,679,1046,1223,1177,867,462,254,82,15,75,6284,5,10.8,16.6,19.5,18.7,13.8,7.4,4,1.3,1.4,0.2,1.2
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Computer Science","105 - 107",77,229,553,1004,1374,1528,1479,929,510,185,16,103,7987,2.9,6.9,12.6,17.2,19.1,18.5,11.6,6.4,2.3,1,0.2,1.3
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Computer Science","107.5 - 109.5",34,118,359,677,1232,1638,1869,1364,1033,379,23,148,8874,1.3,4,7.6,13.9,18.5,21.1,15.4,11.6,4.3,0.4,0.3,1.7
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Computer Science","110 - 113",11,54,186,436,850,1543,2233,2218,2063,1144,14,180,10932,0.5,1.7,4,7.8,14.1,20.4,20.3,18.9,10.5,0.1,0.1,1.6
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Computer Science","113.5 - 116.5",1,15,42,108,251,597,1136,1539,1971,1869,7,118,7654,0.2,0.5,1.4,3.3,7.8,14.8,20.1,25.8,24.4,0,0.1,1.5
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Computer Science","117 - 120",0,1,7,11,47,106,250,428,843,1524,0,51,3268,0,0.2,0.3,1.4,3.2,7.6,13.1,25.8,46.6,0,0,1.6
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Dance","Less than 80",3,2,5,3,6,0,0,0,1,0,0,0,20,10,25,15,30,0,0,0,5,0,15,0,0
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Dance","80 - 89.5",4,13,30,33,12,13,14,7,2,0,2,2,132,9.8,22.7,25,9.1,9.8,10.6,5.3,1.5,0,3,1.5,1.5
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Dance","90 - 95.5",12,15,48,79,89,60,34,12,14,6,3,6,378,4,12.7,20.9,23.5,15.9,9,3.2,3.7,1.6,3.2,0.8,1.6
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Dance","96 - 99.5",9,21,51,116,120,119,102,60,28,18,3,16,663,3.2,7.7,17.5,18.1,17.9,15.4,9,4.2,2.7,1.4,0.5,2.4
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Dance","100 - 102",3,7,33,88,113,153,139,73,58,18,1,23,709,1,4.7,12.4,15.9,21.6,19.6,10.3,8.2,2.5,0.4,0.1,3.2
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Dance","102.5 - 104.5",7,8,25,74,110,152,183,152,86,60,3,36,896,0.9,2.8,8.3,12.3,17,20.4,17,9.6,6.7,0.8,0.3,4
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Dance","105 - 107",4,4,24,79,116,186,200,158,134,88,2,48,1043,0.4,2.3,7.6,11.1,17.8,19.2,15.1,12.8,8.4,0.4,0.2,4.6
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Dance","107.5 - 109.5",1,3,10,45,85,135,163,141,121,119,3,42,868,0.3,1.2,5.2,9.8,15.6,18.8,16.2,13.9,13.7,0.1,0.3,4.8
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Dance","110 - 113",3,4,6,25,49,101,153,181,178,150,1,54,905,0.4,0.7,2.8,5.4,11.2,16.9,20,19.7,16.6,0.3,0.1,6
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Dance","113.5 - 116.5",0,0,2,4,18,34,63,87,92,120,0,27,447,0,0.4,0.9,4,7.6,14.1,19.5,20.6,26.8,0,0,6
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Dance","117 - 120",0,0,0,0,0,3,11,20,37,46,0,17,134,0,0,0,0,2.2,8.2,14.9,27.6,34.3,0,0,12.7
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Design and Technology","Less than 80",17,67,101,101,45,34,14,2,1,1,4,9,396,16.9,25.5,25.5,11.4,8.6,3.5,0.5,0.3,0.3,4.3,1,2.3
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Design and Technology","80 - 89.5",82,278,480,412,237,95,45,15,5,1,10,21,1681,16.5,28.6,24.5,14.1,5.7,2.7,0.9,0.3,0.1,4.9,0.6,1.2
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Design and Technology","90 - 95.5",124,446,826,950,758,525,236,74,28,6,14,47,4034,11.1,20.5,23.5,18.8,13,5.9,1.8,0.7,0.1,3.1,0.3,1.2
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Design and Technology","96 - 99.5",145,373,827,1288,1256,1066,640,246,86,18,13,89,6047,6.2,13.7,21.3,20.8,17.6,10.6,4.1,1.4,0.3,2.4,0.2,1.5
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Design and Technology","100 - 102",96,280,595,1048,1278,1191,915,385,170,38,9,100,6105,4.6,9.7,17.2,20.9,19.5,15,6.3,2.8,0.6,1.6,0.1,1.6
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Design and Technology","102.5 - 104.5",78,224,506,1082,1343,1478,1335,704,348,114,21,110,7343,3.1,6.9,14.7,18.3,20.1,18.2,9.6,4.7,1.6,1.1,0.3,1.5
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Design and Technology","105 - 107",51,137,396,837,1145,1554,1703,1040,653,259,11,119,7905,1.7,5,10.6,14.5,19.7,21.5,13.2,8.3,3.3,0.6,0.1,1.5
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Design and Technology","107.5 - 109.5",30,85,213,468,803,1283,1534,1114,840,423,10,105,6908,1.2,3.1,6.8,11.6,18.6,22.2,16.1,12.2,6.1,0.4,0.1,1.5
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Design and Technology","110 - 113",17,43,112,288,528,976,1507,1452,1301,960,7,97,7288,0.6,1.5,4,7.2,13.4,20.7,19.9,17.9,13.2,0.2,0.1,1.3
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Design and Technology","113.5 - 116.5",3,7,32,68,166,327,626,825,934,1052,1,58,4099,0.2,0.8,1.7,4,8,15.3,20.1,22.8,25.7,0.1,0,1.4
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Design and Technology","117 - 120",1,0,0,8,24,72,135,216,419,661,0,8,1544,0,0,0.5,1.6,4.7,8.7,14,27.1,42.8,0.1,0,0.5
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Drama","Less than 80",17,30,40,40,17,9,4,2,0,0,0,2,161,18.6,24.8,24.8,10.6,5.6,2.5,1.2,0,0,10.6,0,1.2
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Drama","80 - 89.5",29,92,195,235,145,84,33,10,4,2,1,12,842,10.9,23.2,27.9,17.2,10,3.9,1.2,0.5,0.2,3.4,0.1,1.4
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Drama","90 - 95.5",38,110,273,581,410,355,206,56,19,9,8,24,2089,5.3,13.1,27.8,19.6,17,9.9,2.7,0.9,0.4,1.8,0.4,1.1
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Drama","96 - 99.5",41,105,258,673,671,704,531,179,91,25,3,50,3331,3.2,7.7,20.2,20.1,21.1,15.9,5.4,2.7,0.8,1.2,0.1,1.5
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Drama","100 - 102",20,66,205,521,614,845,710,289,166,71,4,41,3552,1.9,5.8,14.7,17.3,23.8,20,8.1,4.7,2,0.6,0.1,1.2
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Drama","102.5 - 104.5",25,35,172,532,670,1034,1118,537,316,157,8,61,4665,0.8,3.7,11.4,14.4,22.2,24,11.5,6.8,3.4,0.5,0.2,1.3
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Drama","105 - 107",21,22,140,387,607,1052,1366,785,570,329,10,64,5353,0.4,2.6,7.2,11.3,19.7,25.5,14.7,10.6,6.1,0.4,0.2,1.2
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Drama","107.5 - 109.5",15,23,67,235,374,776,1352,905,750,480,2,69,5048,0.5,1.3,4.7,7.4,15.4,26.8,17.9,14.9,9.5,0.3,0,1.4
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Drama","110 - 113",12,11,41,147,300,636,1311,1082,1120,884,3,82,5629,0.2,0.7,2.6,5.3,11.3,23.3,19.2,19.9,15.7,0.2,0.1,1.5
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Drama","113.5 - 116.5",1,1,7,42,80,241,587,631,794,837,0,39,3260,0,0.2,1.3,2.5,7.4,18,19.4,24.4,25.7,0,0,1.2
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Drama","117 - 120",0,0,0,9,14,28,147,146,287,470,0,8,1109,0,0,0.8,1.3,2.5,13.3,13.2,25.9,42.4,0,0,0.7
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Economics","Less than 80",0,0,0,0,2,1,2,0,0,0,0,0,5,0,0,0,40,20,40,0,0,0,0,0,0
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Economics","80 - 89.5",1,2,3,1,1,3,0,0,0,0,0,0,11,18.2,27.3,9.1,9.1,27.3,0,0,0,0,9.1,0,0
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Economics","90 - 95.5",4,15,7,14,5,6,3,0,0,0,0,2,56,26.8,12.5,25,8.9,10.7,5.4,0,0,0,7.1,0,3.6
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Economics","96 - 99.5",6,7,28,31,28,20,13,8,3,0,0,1,145,4.8,19.3,21.4,19.3,13.8,9,5.5,2.1,0,4.1,0,0.7
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Economics","100 - 102",1,6,28,45,56,41,35,11,8,1,0,10,242,2.5,11.6,18.6,23.1,16.9,14.5,4.5,3.3,0.4,0.4,0,4.1
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Economics","102.5 - 104.5",0,10,28,62,86,92,79,31,12,4,0,9,413,2.4,6.8,15,20.8,22.3,19.1,7.5,2.9,1,0,0,2.2
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Economics","105 - 107",3,9,24,59,88,131,155,74,31,8,0,25,607,1.5,4,9.7,14.5,21.6,25.5,12.2,5.1,1.3,0.5,0,4.1
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Economics","107.5 - 109.5",0,4,15,47,96,148,179,145,107,50,1,14,806,0.5,1.9,5.8,11.9,18.4,22.2,18,13.3,6.2,0,0.1,1.7
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Economics","110 - 113",0,6,8,31,83,130,264,287,222,149,0,19,1199,0.5,0.7,2.6,6.9,10.8,22,23.9,18.5,12.4,0,0,1.6
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Economics","113.5 - 116.5",0,1,1,11,29,61,164,205,249,294,2,13,1030,0.1,0.1,1.1,2.8,5.9,15.9,19.9,24.2,28.5,0,0.2,1.3
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Economics","117 - 120",0,0,0,2,6,15,44,66,145,243,0,8,529,0,0,0.4,1.1,2.8,8.3,12.5,27.4,45.9,0,0,1.5
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Engineering","Less than 80",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Engineering","80 - 89.5",1,10,4,2,0,0,0,0,0,0,0,0,17,58.8,23.5,11.8,0,0,0,0,0,0,5.9,0,0
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Engineering","90 - 95.5",6,14,11,19,3,3,2,0,0,0,0,0,58,24.1,19,32.8,5.2,5.2,3.4,0,0,0,10.3,0,0
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Engineering","96 - 99.5",5,10,28,22,21,17,9,1,2,0,0,0,115,8.7,24.3,19.1,18.3,14.8,7.8,0.9,1.7,0,4.3,0,0
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Engineering","100 - 102",3,10,16,30,18,33,14,0,3,0,1,0,128,7.8,12.5,23.4,14.1,25.8,10.9,0,2.3,0,2.3,0.8,0
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Engineering","102.5 - 104.5",3,12,22,37,46,40,26,8,4,1,0,0,199,6,11.1,18.6,23.1,20.1,13.1,4,2,0.5,1.5,0,0
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Engineering","105 - 107",1,10,18,51,35,55,47,14,10,7,1,0,249,4,7.2,20.5,14.1,22.1,18.9,5.6,4,2.8,0.4,0.4,0
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Engineering","107.5 - 109.5",2,9,19,44,33,61,77,33,22,9,0,0,309,2.9,6.1,14.2,10.7,19.7,24.9,10.7,7.1,2.9,0.6,0,0
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Engineering","110 - 113",1,2,6,18,36,45,76,70,31,33,0,0,318,0.6,1.9,5.7,11.3,14.2,23.9,22,9.7,10.4,0.3,0,0
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Engineering","113.5 - 116.5",0,1,4,10,13,32,58,46,51,48,0,0,263,0.4,1.5,3.8,4.9,12.2,22.1,17.5,19.4,18.3,0,0,0
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Engineering","117 - 120",0,0,1,4,2,5,22,17,22,33,0,0,106,0,0.9,3.8,1.9,4.7,20.8,16,20.8,31.1,0,0,0
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","English Language","Less than 80",134,371,708,735,254,189,56,18,7,1,39,25,2537,14.6,27.9,29,10,7.4,2.2,0.7,0.3,0,5.3,1.5,1
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","English Language","80 - 89.5",283,1074,2792,4192,1606,649,165,33,12,3,150,106,11065,9.7,25.2,37.9,14.5,5.9,1.5,0.3,0.1,0,2.6,1.4,1
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","English Language","90 - 95.5",282,944,3109,9437,7005,3828,1360,320,74,14,246,226,26845,3.5,11.6,35.2,26.1,14.3,5.1,1.2,0.3,0.1,1.1,0.9,0.8
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","English Language","96 - 99.5",258,674,2387,9968,11745,9351,4527,1249,337,67,228,320,41111,1.6,5.8,24.2,28.6,22.7,11,3,0.8,0.2,0.6,0.6,0.8
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","English Language","100 - 102",181,425,1359,6991,10859,11677,7277,2424,722,167,197,298,42577,1,3.2,16.4,25.5,27.4,17.1,5.7,1.7,0.4,0.4,0.5,0.7
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","English Language","102.5 - 104.5",147,354,1196,6229,11721,15697,12124,5230,1870,437,204,401,55610,0.6,2.2,11.2,21.1,28.2,21.8,9.4,3.4,0.8,0.3,0.4,0.7
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","English Language","105 - 107",106,255,764,4297,9500,16010,15914,8553,3767,1195,188,466,61015,0.4,1.3,7,15.6,26.2,26.1,14,6.2,2,0.2,0.3,0.8
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","English Language","107.5 - 109.5",69,139,417,2188,5749,12084,15481,10627,5861,2261,133,396,55405,0.3,0.8,3.9,10.4,21.8,27.9,19.2,10.6,4.1,0.1,0.2,0.7
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","English Language","110 - 113",29,75,216,1083,3296,8788,15302,13968,10169,5470,103,412,58911,0.1,0.4,1.8,5.6,14.9,26,23.7,17.3,9.3,0,0.2,0.7
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","English Language","113.5 - 116.5",18,18,56,248,752,2793,6690,8346,8251,6424,49,190,33835,0.1,0.2,0.7,2.2,8.3,19.8,24.7,24.4,19,0.1,0.1,0.6
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","English Language","117 - 120",1,4,6,49,81,466,1368,2583,3458,4012,14,61,12103,0,0,0.4,0.7,3.9,11.3,21.3,28.6,33.1,0,0.1,0.5
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","English Literature","Less than 80",142,426,498,469,280,193,97,26,10,1,43,109,2294,18.6,21.7,20.4,12.2,8.4,4.2,1.1,0.4,0,6.2,1.9,4.8
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","English Literature","80 - 89.5",543,1521,2468,2730,1667,776,256,59,17,1,158,472,10668,14.3,23.1,25.6,15.6,7.3,2.4,0.6,0.2,0,5.1,1.5,4.4
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","English Literature","90 - 95.5",645,1675,3688,6639,5923,4172,1644,463,109,28,255,1115,26356,6.4,14,25.2,22.5,15.8,6.2,1.8,0.4,0.1,2.4,1,4.2
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","English Literature","96 - 99.5",604,1411,3339,7736,9836,8803,4901,1550,492,114,250,1565,40601,3.5,8.2,19.1,24.2,21.7,12.1,3.8,1.2,0.3,1.5,0.6,3.9
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","English Literature","100 - 102",377,887,2254,5852,9321,10611,7159,2641,1006,265,238,1611,42222,2.1,5.3,13.9,22.1,25.1,17,6.3,2.4,0.6,0.9,0.6,3.8
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","English Literature","102.5 - 104.5",400,819,2026,5645,10345,14077,11782,5323,1993,620,237,1949,55216,1.5,3.7,10.2,18.7,25.5,21.3,9.6,3.6,1.1,0.7,0.4,3.5
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","English Literature","105 - 107",312,567,1391,4356,9031,14650,14784,8228,3772,1405,238,1970,60704,0.9,2.3,7.2,14.9,24.1,24.4,13.6,6.2,2.3,0.5,0.4,3.2
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","English Literature","107.5 - 109.5",193,299,789,2379,5919,11650,14546,9811,5387,2348,174,1679,55174,0.5,1.4,4.3,10.7,21.1,26.4,17.8,9.8,4.3,0.3,0.3,3
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","English Literature","110 - 113",102,177,410,1357,3789,9230,14689,13224,9046,5052,124,1538,58738,0.3,0.7,2.3,6.5,15.7,25,22.5,15.4,8.6,0.2,0.2,2.6
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","English Literature","113.5 - 116.5",28,44,87,360,1055,3181,7063,8202,7434,5486,65,723,33728,0.1,0.3,1.1,3.1,9.4,20.9,24.3,22,16.3,0.1,0.2,2.1
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","English Literature","117 - 120",3,10,17,44,132,607,1708,2696,3198,3420,13,226,12074,0.1,0.1,0.4,1.1,5,14.1,22.3,26.5,28.3,0,0.1,1.9
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Film Studies","Less than 80",0,4,2,10,1,1,0,0,0,0,2,0,20,20,10,50,5,5,0,0,0,0,0,10,0
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Film Studies","80 - 89.5",4,19,30,28,14,15,0,1,1,0,1,0,113,16.8,26.5,24.8,12.4,13.3,0,0.9,0.9,0,3.5,0.9,0
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Film Studies","90 - 95.5",8,33,69,98,59,64,29,6,2,1,1,3,373,8.8,18.5,26.3,15.8,17.2,7.8,1.6,0.5,0.3,2.1,0.3,0.8
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Film Studies","96 - 99.5",12,29,56,103,90,112,57,18,11,3,1,3,495,5.9,11.3,20.8,18.2,22.6,11.5,3.6,2.2,0.6,2.4,0.2,0.6
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Film Studies","100 - 102",10,26,40,67,85,101,84,36,16,6,1,2,474,5.5,8.4,14.1,17.9,21.3,17.7,7.6,3.4,1.3,2.1,0.2,0.4
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Film Studies","102.5 - 104.5",5,13,23,55,81,126,148,54,32,9,5,4,555,2.3,4.1,9.9,14.6,22.7,26.7,9.7,5.8,1.6,0.9,0.9,0.7
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Film Studies","105 - 107",5,9,27,57,74,105,92,74,49,20,0,14,526,1.7,5.1,10.8,14.1,20,17.5,14.1,9.3,3.8,1,0,2.7
202122,"Academic year","National","E92000001","England","Revised","Disadvantage","Non Disadvantaged Pupils","Film Studies","107.5 - 109.5",6,3,6,26,31,78,114,71,52,38,0,12,437,0.7,1.4,5.9,7.1,17.8,26.1,16.2,11.9,8.7,1.4,0,2.7
